表訂時間,往來地點中文,航空公司,航班狀態,實際時間
2025/5/7 13:15,松山,長榮航空,已到Arrived,2025/5/7 13:33
2025/5/7 13:15,熊本,星宇航空,已到Arrived,2025/5/7 13:42
2025/5/7 13:20,香港,星宇航空,已到Arrived,2025/5/7 13:11
2025/5/7 13:25,釜山,中華航空,已到Arrived,2025/5/7 13:29
2025/5/7 13:25,上海/浦東,中國國際航空,已到Arrived,2025/5/7 13:05
2025/5/7 13:25,濟州,德威航空,已到Arrived,2025/5/7 13:19
2025/5/7 13:30,廈門,華信,已到Arrived,2025/5/7 14:24
2025/5/7 13:30,廣州,中國南方航空,已到Arrived,2025/5/7 16:17
2025/5/7 13:35,仁川,長榮航空,已到Arrived,2025/5/7 13:53
2025/5/7 13:40,峴港,中華航空,已到Arrived,2025/5/7 13:50
2025/5/7 13:40,澳門,澳門航空,已到Arrived,2025/5/7 13:46
2025/5/7 13:40,宿霧,星宇航空,已到Arrived,2025/5/7 14:53
2025/5/7 13:45,福岡,長榮航空,已到Arrived,2025/5/7 14:13
2025/5/7 13:50,琉球(沖繩),樂桃航空,已到Arrived,2025/5/7 13:47
2025/5/7 13:55,小松,長榮航空,已到Arrived,2025/5/7 14:15
2025/5/7 14:00,克拉克,長榮航空,已到Arrived,2025/5/7 14:10
2025/5/7 14:05,上海/浦東,中華航空,已到Arrived,2025/5/7 14:12
2025/5/7 14:10,仁川,中華航空,已到Arrived,2025/5/7 14:36
2025/5/7 14:10,吉隆坡,馬來西亞國際航空,已到Arrived,2025/5/7 14:17
2025/5/7 14:25,上海/浦東,中國東方航空,已到Arrived,2025/5/7 13:55
2025/5/7 14:25,吉隆坡,全亞洲航空,已到Arrived,2025/5/7 15:09
2025/5/7 14:25,香港,香港快運航空,已到Arrived,2025/5/7 14:25
2025/5/7 14:25,大阪/關西,泰越捷,已到Arrived,2025/5/7 14:42
2025/5/7 14:30,名古屋,中華航空,已到Arrived,2025/5/7 14:46
2025/5/7 14:45,香港,香港航空,已到Arrived,2025/5/7 14:37
2025/5/7 14:55,馬尼拉,長榮航空,已到Arrived,2025/5/7 15:20
2025/5/7 15:00,澳門,長榮航空,已到Arrived,2025/5/7 15:02
2025/5/7 15:05,大阪/關西,長榮航空,已到Arrived,2025/5/7 15:41
2025/5/7 15:05,上海/浦東,長榮航空,已到Arrived,2025/5/7 15:57
2025/5/7 15:10,大阪/關西,中華航空,已到Arrived,2025/5/7 15:17
2025/5/7 15:10,香港,國泰航空,已到Arrived,2025/5/7 14:55
2025/5/7 15:10,宿霧,長榮航空,已到Arrived,2025/5/7 15:18
2025/5/7 15:15,河內,中華航空,已到Arrived,2025/5/7 15:27
2025/5/7 15:20,胡志明市,中華航空,已到Arrived,2025/5/7 14:49
2025/5/7 15:20,香港,長榮航空,已到Arrived,2025/5/7 15:00
2025/5/7 15:20,大阪/關西,星宇航空,已到Arrived,2025/5/7 15:43
2025/5/7 15:30,金邊,中華航空,已到Arrived,2025/5/7 15:28
2025/5/7 15:30,香港,國泰航空,已到Arrived,2025/5/7 14:55
2025/5/7 15:30,東京,酷航,已到Arrived,2025/5/7 15:25
2025/5/7 15:30,札幌,臺灣虎航,已到Arrived,2025/5/7 15:29
2025/5/7 15:30,高知,臺灣虎航,已到Arrived,2025/5/7 15:52
2025/5/7 15:32,曼谷,中華航空,已到Arrived,2025/5/7 15:38
2025/5/7 15:40,曼谷,中華航空,已到Arrived,2025/5/7 15:32
2025/5/7 15:42,曼谷,中華航空,已到Arrived,2025/5/7 15:53
2025/5/7 15:45,北京,中華航空,已到Arrived,2025/5/7 15:15
2025/5/7 15:45,函館,臺灣虎航,已到Arrived,2025/5/7 16:15
2025/5/7 15:45,福岡,星宇航空,已到Arrived,2025/5/7 15:53
2025/5/7 15:50,仁川,韓亞航空,已到Arrived,2025/5/7 16:30
2025/5/7 15:55,大阪/關西,中華航空,已到Arrived,2025/5/7 16:22
2025/5/7 15:55,香港,中華航空,已到Arrived,2025/5/7 15:55
2025/5/7 15:55,河內,長榮航空,已到Arrived,2025/5/7 16:06
2025/5/7 15:55,名古屋,臺灣虎航,已到Arrived,2025/5/7 16:14
2025/5/7 16:00,清邁,中華航空,已到Arrived,2025/5/7 16:04
2025/5/7 16:00,釜山,釜山航空,已到Arrived,2025/5/7 15:50
2025/5/7 16:00,胡志明市,星宇航空,已到Arrived,2025/5/7 16:01
2025/5/7 16:05,維也納(曼谷),長榮航空,取消Cancelled,
2025/5/7 16:05,東京,長榮航空,已到Arrived,2025/5/7 16:02
2025/5/7 16:10,杜拜(DXB),阿聯酋航空,已到Arrived,2025/5/7 18:17
2025/5/7 16:20,札幌,長榮航空,已到Arrived,2025/5/7 16:35
2025/5/7 16:25,東京,臺灣虎航,已到Arrived,2025/5/7 16:40
2025/5/7 16:25,琉球(沖繩),星宇航空,已到Arrived,2025/5/7 16:33
2025/5/7 16:30,深圳,深圳航空,已到Arrived,2025/5/7 18:35
2025/5/7 16:35,清邁,長榮航空,已到Arrived,2025/5/7 16:11
2025/5/7 16:35,上海/浦東,中國南方航空,已到Arrived,2025/5/7 17:13
2025/5/7 16:40,新加坡,新加坡航空,已到Arrived,2025/5/7 16:23
2025/5/7 16:40,新加坡,酷航,已到Arrived,2025/5/7 16:24
2025/5/7 16:45,峴港,長榮航空,已到Arrived,2025/5/7 16:58
2025/5/7 16:45,香港,香港快運航空,已到Arrived,2025/5/7 16:27
2025/5/7 16:50,南京,中國東方航空,已到Arrived,2025/5/7 16:43
2025/5/7 16:50,東京,星宇航空,已到Arrived,2025/5/7 16:52
2025/5/7 16:55,洛杉磯,長榮航空,已到Arrived,2025/5/7 17:43
2025/5/7 17:05,舊金山,長榮航空,已到Arrived,2025/5/7 17:29
2025/5/7 17:05,東京,長榮航空,已到Arrived,2025/5/7 17:43
2025/5/7 17:05,大阪/關西,星宇航空,已到Arrived,2025/5/7 17:33
2025/5/7 17:10,金邊,長榮航空,已到Arrived,2025/5/7 16:54
2025/5/7 17:15,曼谷,長榮航空,已到Arrived,2025/5/7 17:19
2025/5/7 17:15,胡志明市,長榮航空,已到Arrived,2025/5/7 17:37
2025/5/7 17:15,香港,長榮航空,已到Arrived,2025/5/7 17:24
2025/5/7 17:20,東京,中華航空,已到Arrived,2025/5/7 17:08
2025/5/7 17:20,琉球(沖繩),樂桃航空,已到Arrived,2025/5/7 17:52
2025/5/7 17:20,大阪/關西,捷星日本航空,已到Arrived,2025/5/7 17:37
2025/5/7 17:30,琉球(沖繩),泰國亞洲航空,已到Arrived,2025/5/7 17:52
2025/5/7 17:30,琉球(沖繩),馬來西亞峇迪航空,已到Arrived,2025/5/7 18:52
2025/5/7 17:35,倫敦,中華航空,已到Arrived,2025/5/8 2:22
2025/5/7 17:40,香港,國泰航空,已到Arrived,2025/5/7 17:31
2025/5/7 17:40,吉隆坡,長榮航空,已到Arrived,2025/5/7 17:16
2025/5/7 17:40,上海/浦東,中國東方航空,已到Arrived,2025/5/7 17:54
2025/5/7 17:40,岡山,臺灣虎航,已到Arrived,2025/5/7 18:04
2025/5/7 17:45,新加坡,長榮航空,已到Arrived,2025/5/7 17:57
2025/5/7 17:50,仁川,大韓航空,已到Arrived,2025/5/7 17:59
2025/5/7 17:50,大阪/關西,樂桃航空,已到Arrived,2025/5/7 17:57
2025/5/7 17:50,大分,臺灣虎航,已到Arrived,2025/5/7 17:45
2025/5/7 17:55,伊斯坦堡,土耳其航空,已到Arrived,2025/5/7 18:37
2025/5/7 18:00,清邁,泰國亞洲航空,取消Cancelled,
2025/5/7 18:00,胡志明市,越捷航空,已到Arrived,2025/5/7 17:58
2025/5/7 18:00,河內,越捷航空,已到Arrived,2025/5/7 18:02
2025/5/7 18:00,曼谷,星宇航空,已到Arrived,2025/5/7 17:53
2025/5/7 18:10,曼谷,中華航空,已到Arrived,2025/5/7 18:14
2025/5/7 18:15,札幌,中華航空,已到Arrived,2025/5/7 18:14
2025/5/7 18:15,大阪/關西,國泰航空,已到Arrived,2025/5/7 18:19
2025/5/7 18:20,重慶,中國國際航空,已到Arrived,2025/5/7 18:21
2025/5/7 18:25,東京,國泰航空,已到Arrived,2025/5/7 18:31
2025/5/7 18:35,新加坡,中華航空,已到Arrived,2025/5/7 19:02
2025/5/7 18:45,舊金山,聯合航空,已到Arrived,2025/5/7 18:57
2025/5/7 18:45,琉球(沖繩),泰越捷,已到Arrived,2025/5/7 18:35
2025/5/7 18:50,名古屋,國泰航空,已到Arrived,2025/5/7 18:24
2025/5/7 18:50,新加坡,星宇航空,已到Arrived,2025/5/7 18:33
2025/5/7 18:55,仙台,長榮航空,已到Arrived,2025/5/7 18:46
2025/5/7 18:55,雅加達,星宇航空,已到Arrived,2025/5/7 18:43
2025/5/7 19:00,東京,星宇航空,已到Arrived,2025/5/7 19:18
2025/5/7 19:05,馬尼拉,中華航空,已到Arrived,2025/5/7 19:04
2025/5/7 19:10,香港,長榮航空,已到Arrived,2025/5/7 18:51
2025/5/7 19:15,札幌,長榮航空,已到Arrived,2025/5/7 19:24
2025/5/7 19:15,香港,香港航空,已到Arrived,2025/5/7 19:06
2025/5/7 19:25,香港,中華航空,已到Arrived,2025/5/7 19:14
2025/5/7 19:35,吉隆坡,中華航空,已到Arrived,2025/5/7 19:40
2025/5/7 19:35,札幌,星宇航空,已到Arrived,2025/5/7 19:33
2025/5/7 19:40,東京,樂桃航空,已到Arrived,2025/5/7 19:52
2025/5/7 19:50,新加坡,長榮航空,已到Arrived,2025/5/7 20:15
2025/5/7 19:55,檳城,中華航空,已到Arrived,2025/5/7 20:03
2025/5/7 19:55,西雅圖,達美航空,已到Arrived,2025/5/7 19:46
2025/5/7 20:00,深圳,中華航空,已到Arrived,2025/5/7 20:20
2025/5/7 20:00,曼谷,長榮航空,已到Arrived,2025/5/7 19:30
2025/5/7 20:05,香港,國泰航空,已到Arrived,2025/5/7 19:40
2025/5/7 20:05,阿姆斯特丹(曼谷),長榮航空,已到Arrived,2025/5/7 20:27
2025/5/7 20:10,胡志明市,長榮航空,已到Arrived,2025/5/7 20:04
2025/5/7 20:10,曼谷,泰越捷,已到Arrived,2025/5/7 19:50
2025/5/7 20:10,仙台,星宇航空,已到Arrived,2025/5/7 19:58
2025/5/7 20:20,東京,泰國獅子航空,已到Arrived,2025/5/7 20:25
2025/5/7 20:30,大阪/關西,長榮航空,已到Arrived,2025/5/7 21:27
2025/5/7 20:30,琉球(沖繩),長榮航空,已到Arrived,2025/5/7 20:23
2025/5/7 20:30,香港,香港快運航空,已到Arrived,2025/5/7 20:12
2025/5/7 20:35,東京,中華航空,已到Arrived,2025/5/7 21:36
2025/5/7 20:45,福岡,長榮航空,已到Arrived,2025/5/7 21:02
2025/5/7 20:45,東京,日本航空,已到Arrived,2025/5/7 21:19
2025/5/7 20:45,香港,香港航空,取消Cancelled,
2025/5/7 20:55,高松,中華航空,已到Arrived,2025/5/7 21:13
2025/5/7 20:55,雅加達,長榮航空,已到Arrived,2025/5/7 21:07
2025/5/7 20:55,函館,星宇航空,已到Arrived,2025/5/7 21:11
2025/5/7 21:00,大阪/關西,中華航空,已到Arrived,2025/5/7 21:39
2025/5/7 21:00,花卷,臺灣虎航,已到Arrived,2025/5/7 21:50
2025/5/7 21:05,峇里島,中華航空,已到Arrived,2025/5/7 20:55
2025/5/7 21:05,胡志明市,越南航空,已到Arrived,2025/5/7 21:34
2025/5/7 21:10,雅加達,中華航空,已到Arrived,2025/5/7 21:05
2025/5/7 21:10,河內,越南航空,已到Arrived,2025/5/7 20:57
2025/5/7 21:20,帛琉,中華航空,已到Arrived,2025/5/7 21:25
2025/5/7 21:20,香港,國泰航空,已到Arrived,2025/5/7 20:48
2025/5/7 21:25,釜山,中華航空,已到Arrived,2025/5/7 21:33
2025/5/7 21:25,仁川,長榮航空,已到Arrived,2025/5/7 21:43
2025/5/7 21:25,馬尼拉,長榮航空,已到Arrived,2025/5/7 21:27
2025/5/7 21:30,琉球(沖繩),中華航空,已到Arrived,2025/5/7 21:54
2025/5/7 21:30,倫敦(曼谷),長榮航空,已到Arrived,2025/5/7 22:11
2025/5/7 21:30,杭州,長榮航空,已到Arrived,2025/5/7 22:39
2025/5/7 21:30,香港,長榮航空,已到Arrived,2025/5/7 21:23
2025/5/7 21:40,河內,中華航空,已到Arrived,2025/5/7 22:01
2025/5/7 21:40,河內,星宇航空,已到Arrived,2025/5/7 21:20
2025/5/7 21:45,大阪/關西,臺灣虎航,已到Arrived,2025/5/7 22:47
2025/5/7 21:50,上海/浦東,中華航空,已到Arrived,2025/5/7 21:58
2025/5/7 21:55,河內,長榮航空,已到Arrived,2025/5/7 21:45
2025/5/7 21:55,吉隆坡,星宇航空,已到Arrived,2025/5/7 22:13
2025/5/7 21:55,克拉克,星宇航空,已到Arrived,2025/5/7 23:52
2025/5/7 22:00,峇里島,長榮航空,已到Arrived,2025/5/7 21:56
2025/5/7 22:00,上海/浦東,長榮航空,已到Arrived,2025/5/7 21:39
2025/5/7 22:00,名古屋,星宇航空,已到Arrived,2025/5/7 22:03
2025/5/7 22:05,香港,中華航空,已到Arrived,2025/5/7 22:07
2025/5/7 22:10,胡志明市,中華航空,已到Arrived,2025/5/7 22:34
2025/5/7 22:10,曼谷,泰國國際航空,已到Arrived,2025/5/7 22:21
2025/5/7 22:10,澳門,長榮航空,已到Arrived,2025/5/7 22:09
2025/5/7 22:10,琉球(沖繩),臺灣虎航,已到Arrived,2025/5/7 22:28
2025/5/7 22:10,香港,星宇航空,已到Arrived,2025/5/7 21:56
2025/5/7 22:20,仁川,中華航空,已到Arrived,2025/5/7 22:17
2025/5/7 22:20,曼谷,中華航空,已到Arrived,2025/5/7 22:19
2025/5/7 22:20,清邁,星宇航空,已到Arrived,2025/5/7 21:45
2025/5/7 22:25,福岡,中華航空,已到Arrived,2025/5/7 22:56
2025/5/7 22:30,釜山,臺灣虎航,已到Arrived,2025/5/7 22:24
2025/5/7 22:40,澳門,星宇航空,已到Arrived,2025/5/7 22:24
2025/5/7 22:40,曼谷,星宇航空,已到Arrived,2025/5/7 22:37
2025/5/7 22:45,東京,中華航空,已到Arrived,2025/5/7 23:39
2025/5/7 22:55,香港,長榮航空,已到Arrived,2025/5/7 23:06
2025/5/7 22:55,胡志明市,星宇航空,已到Arrived,2025/5/7 22:52
2025/5/7 23:00,北京,長榮航空,已到Arrived,2025/5/7 23:18
2025/5/7 23:00,大阪/關西,全亞洲航空,已到Arrived,2025/5/7 23:04
2025/5/7 23:10,香港,中華航空,已到Arrived,2025/5/7 22:49
2025/5/7 23:20,東京,長榮航空,已到Arrived,2025/5/7 23:06
2025/5/7 23:20,東京,星宇航空,已到Arrived,2025/5/7 23:49
2025/5/7 23:30,東京,臺灣虎航,已到Arrived,2025/5/7 23:40
2025/5/7 23:30,釜山,濟州航空,已到Arrived,2025/5/7 23:08
2025/5/7 23:50,濟州,易斯達航空,已到Arrived,2025/5/7 23:32
2025/5/8 0:05,仁川,酷航,已到Arrived,2025/5/7 23:52
2025/5/8 0:05,大邱,真航空,已到Arrived,2025/5/8 0:16
2025/5/8 0:10,釜山,真航空,已到Arrived,2025/5/7 23:29
2025/5/8 0:15,大邱,德威航空,已到Arrived,2025/5/8 0:10
2025/5/8 0:20,釜山,易斯達航空,已到Arrived,2025/5/7 23:14
2025/5/8 0:35,香港,國泰航空,已到Arrived,2025/5/8 0:21
2025/5/8 0:55,名古屋,樂桃航空,已到Arrived,2025/5/8 0:39
2025/5/8 1:00,馬尼拉,宿霧太平洋航空,已到Arrived,2025/5/8 0:41
2025/5/8 1:00,東京,樂桃航空,已到Arrived,2025/5/8 0:58
2025/5/8 1:30,馬尼拉,菲律賓亞洲航空,已到Arrived,2025/5/8 0:50
2025/5/8 1:30,大阪/關西,捷星日本航空,已到Arrived,2025/5/8 1:29
2025/5/8 1:40,東京,捷星日本航空,已到Arrived,2025/5/8 1:33
2025/5/8 2:15,仁川,臺灣虎航,已到Arrived,2025/5/8 1:29
2025/5/8 4:05,舊金山,聯合航空,已到Arrived,2025/5/8 3:55
2025/5/8 4:10,西雅圖,長榮航空,已到Arrived,2025/5/8 4:52
2025/5/8 4:55,西雅圖,中華航空,已到Arrived,2025/5/8 4:39
2025/5/8 4:55,胡志明市,越捷航空,已到Arrived,2025/5/8 5:18
2025/5/8 4:55,洛杉磯,星宇航空,已到Arrived,2025/5/8 5:23
2025/5/8 4:55,西雅圖,星宇航空,已到Arrived,2025/5/8 4:32
2025/5/8 5:00,洛杉磯,中華航空,已到Arrived,2025/5/8 5:02
2025/5/8 5:00,芝加哥,長榮航空,已到Arrived,2025/5/8 5:02
2025/5/8 5:05,舊金山,星宇航空,已到Arrived,2025/5/8 5:38
2025/5/8 5:10,洛杉磯,長榮航空,已到Arrived,2025/5/8 5:25
2025/5/8 5:10,西雅圖,長榮航空,已到Arrived,2025/5/8 5:26
2025/5/8 5:15,舊金山,長榮航空,已到Arrived,2025/5/8 5:52
2025/5/8 5:15,紐約,長榮航空,已到Arrived,2025/5/8 6:14
2025/5/8 5:20,安大略,中華航空,已到Arrived,2025/5/8 5:48
2025/5/8 5:20,布拉格,中華航空,取消Cancelled,
2025/5/8 5:20,舊金山,長榮航空,已到Arrived,2025/5/8 5:28
2025/5/8 5:25,溫哥華,長榮航空,已到Arrived,2025/5/8 5:48
2025/5/8 5:30,紐約,中華航空,已到Arrived,2025/5/8 6:16
2025/5/8 5:30,溫哥華,中華航空,已到Arrived,2025/5/8 6:20
2025/5/8 5:30,墨爾本,中華航空,已到Arrived,2025/5/8 4:40
2025/5/8 5:40,雪梨,中華航空,已到Arrived,2025/5/8 5:07
2025/5/8 5:40,洛杉磯,星宇航空,已到Arrived,2025/5/8 6:17
2025/5/8 5:45,洛杉磯,長榮航空,已到Arrived,2025/5/8 6:05
2025/5/8 5:45,新加坡,酷航,已到Arrived,2025/5/8 5:29
2025/5/8 5:50,舊金山,中華航空,已到Arrived,2025/5/8 5:38
2025/5/8 5:50,羅馬,中華航空,取消Cancelled,
2025/5/8 5:50,多倫多,長榮航空,已到Arrived,2025/5/8 6:03
2025/5/8 5:55,米蘭,長榮航空,已到Arrived,2025/5/8 8:07
2025/5/8 6:05,休士頓,長榮航空,已到Arrived,2025/5/8 6:08
2025/5/8 6:15,胡志明市,長榮航空,已到Arrived,2025/5/8 6:06
2025/5/8 6:20,曼谷,長榮航空,已到Arrived,2025/5/8 6:01
2025/5/8 6:45,巴黎,長榮航空,已到Arrived,2025/5/8 9:13
2025/5/8 6:55,新加坡,中華航空,已到Arrived,2025/5/8 6:34
2025/5/8 7:20,曼谷,泰越捷,已到Arrived,2025/5/8 6:17
2025/5/8 7:25,曼谷,中華航空,已到Arrived,2025/5/8 7:07
2025/5/8 7:55,曼谷/廊曼,泰國獅子航空,已到Arrived,2025/5/8 7:40
2025/5/8 8:00,羽田,臺灣虎航,已到Arrived,2025/5/8 7:35
2025/5/8 8:05,馬尼拉,長榮航空,已到Arrived,2025/5/8 8:22
2025/5/8 8:35,羽田,樂桃航空,已到Arrived,2025/5/8 8:35
2025/5/8 8:45,馬尼拉,菲律賓航空,已到Arrived,2025/5/8 8:35
2025/5/8 8:45,琉球(沖繩),樂桃航空,已到Arrived,2025/5/8 8:27
2025/5/8 8:55,澳門,澳門航空,已到Arrived,2025/5/8 8:33
2025/5/8 9:15,亞庇,亞洲航空,已到Arrived,2025/5/8 9:00
2025/5/8 9:15,馬尼拉,宿霧太平洋航空,已到Arrived,2025/5/8 9:40
2025/5/8 9:25,仁川,真航空,已到Arrived,2025/5/8 9:10
2025/5/8 9:50,香港,大灣區航空,已到Arrived,2025/5/8 9:23
2025/5/8 9:55,香港,國泰航空,已到Arrived,2025/5/8 10:25
2025/5/8 9:55,大阪/關西,樂桃航空,已到Arrived,2025/5/8 9:39
2025/5/8 10:00,香港,中華航空,已到Arrived,2025/5/8 9:30
2025/5/8 10:00,廣州,海南航空,已到Arrived,2025/5/8 9:34
2025/5/8 10:00,馬尼拉,菲律賓亞洲航空,已到Arrived,2025/5/8 9:45
2025/5/8 10:05,香港,國泰航空,已到Arrived,2025/5/8 9:43
2025/5/8 10:10,廈門,廈門航空,已到Arrived,2025/5/8 9:49
2025/5/8 10:15,上海/浦東,春秋航空,已到Arrived,2025/5/8 9:56
2025/5/8 10:20,寧波,中國東方航空,已到Arrived,2025/5/8 10:07
2025/5/8 10:25,福州,廈門航空,已到Arrived,2025/5/8 10:15
2025/5/8 10:30,釜山,大韓航空,已到Arrived,2025/5/8 10:12
2025/5/8 10:35,香港,國泰航空,已到Arrived,2025/5/8 10:09
2025/5/8 10:40,琉球(沖繩),臺灣虎航,已到Arrived,2025/5/8 10:22
2025/5/8 10:50,鄭州,中國南方航空,已到Arrived,2025/5/8 10:23
2025/5/8 10:50,仁川,濟州航空,已到Arrived,2025/5/8 10:44
2025/5/8 10:55,琉球(沖繩),長榮航空,已到Arrived,2025/5/8 10:36
2025/5/8 11:00,香港,國泰航空,已到Arrived,2025/5/8 10:29
2025/5/8 11:00,上海/浦東,吉祥航空,已到Arrived,2025/5/8 10:56
2025/5/8 11:10,曼谷/廊曼,泰國獅子航空,已到Arrived,2025/5/8 11:16
2025/5/8 11:15,深圳,中國南方航空,已到Arrived,2025/5/8 11:54
2025/5/8 11:15,香港,香港航空,已到Arrived,2025/5/8 10:56
2025/5/8 11:20,杭州,中國國際航空,已到Arrived,2025/5/8 11:06
2025/5/8 11:30,北京,中國國際航空,已到Arrived,2025/5/8 11:11
2025/5/8 11:30,東京,日本航空,已到Arrived,2025/5/8 11:28
2025/5/8 11:35,濟州,臺灣虎航,已到Arrived,2025/5/8 11:34
2025/5/8 11:45,新加坡,酷航,已到Arrived,2025/5/8 11:18
2025/5/8 11:50,香港,國泰航空,已到Arrived,2025/5/8 11:30
2025/5/8 11:50,仁川,韓亞航空,已到Arrived,2025/5/8 12:29
2025/5/8 11:55,香港,長榮航空,已到Arrived,2025/5/8 11:46
2025/5/8 11:55,福岡,臺灣虎航,已到Arrived,2025/5/8 11:43
2025/5/8 11:55,克拉克,星宇航空,已到Arrived,2025/5/8 11:49
2025/5/8 12:00,名古屋,中華航空,已到Arrived,2025/5/8 12:12
2025/5/8 12:00,長灘島,菲律賓皇家航空,已到Arrived,2025/5/8 12:03
2025/5/8 12:05,東京,中華航空,已到Arrived,2025/5/8 12:35
2025/5/8 12:05,香港,中華航空,已到Arrived,2025/5/8 12:13
2025/5/8 12:10,仁川,大韓航空,已到Arrived,2025/5/8 12:21
2025/5/8 12:10,東京,捷星日本航空,已到Arrived,2025/5/8 11:51
2025/5/8 12:20,曼谷/廊曼,泰國亞洲航空,已到Arrived,2025/5/8 12:00
2025/5/8 12:20,清州,可依航空,已到Arrived,2025/5/8 13:58
2025/5/8 12:25,琉球(沖繩),中華航空,已到Arrived,2025/5/8 12:19
2025/5/8 12:30,福岡,中華航空,已到Arrived,2025/5/8 12:13
2025/5/8 12:35,釜山,釜山航空,已到Arrived,2025/5/8 12:17
2025/5/8 12:45,名古屋,日本航空,已到Arrived,2025/5/8 13:20
2025/5/8 12:45,香港,香港快運航空,已到Arrived,2025/5/8 12:28
2025/5/8 12:45,神戶,星宇航空,已到Arrived,2025/5/8 13:29
2025/5/8 12:50,馬尼拉,中華航空,已到Arrived,2025/5/8 12:28
2025/5/8 12:50,釜山,濟州航空,已到Arrived,2025/5/8 12:30
2025/5/8 12:50,澳門,星宇航空,已到Arrived,2025/5/8 12:39
2025/5/8 12:55,香港,中華航空,已到Arrived,2025/5/8 13:07
2025/5/8 13:00,香港,長榮航空,已到Arrived,2025/5/8 13:02
2025/5/8 13:00,富國島,越捷航空,已到Arrived,2025/5/8 12:52
2025/5/8 13:05,曼谷,泰國國際航空,已到Arrived,2025/5/8 13:19
2025/5/8 13:05,大阪/關西,長榮航空,已到Arrived,2025/5/8 13:00
2025/5/8 13:05,佐賀,臺灣虎航,已到Arrived,2025/5/8 13:12
2025/5/8 13:10,廣島,中華航空,已到Arrived,2025/5/8 13:30
2025/5/8 13:10,新加坡,新加坡航空,已到Arrived,2025/5/8 12:56
2025/5/8 13:10,曼谷,泰越捷,已到Arrived,2025/5/8 13:55
2025/5/8 13:15,松山,長榮航空,已到Arrived,2025/5/8 13:15
2025/5/8 13:15,熊本,星宇航空,已到Arrived,2025/5/8 13:25
2025/5/8 13:20,大阪/關西,臺灣虎航,已到Arrived,2025/5/8 13:16
2025/5/8 13:25,釜山,中華航空,已到Arrived,2025/5/8 13:46
2025/5/8 13:25,上海/浦東,中國國際航空,已到Arrived,2025/5/8 12:58
2025/5/8 13:25,濟州,德威航空,已到Arrived,2025/5/8 13:40
2025/5/8 13:30,鹿兒島,中華航空,已到Arrived,2025/5/8 13:32
2025/5/8 13:30,廈門,華信,已到Arrived,2025/5/8 13:32
2025/5/8 13:30,廣州,中國南方航空,已到Arrived,2025/5/8 12:45
2025/5/8 13:30,香港,星宇航空,已到Arrived,2025/5/8 13:11
2025/5/8 13:35,仁川,長榮航空,已到Arrived,2025/5/8 13:47
2025/5/8 13:40,峴港,中華航空,已到Arrived,2025/5/8 13:45
2025/5/8 13:40,澳門,澳門航空,已到Arrived,2025/5/8 14:01
2025/5/8 13:40,琉球(沖繩),樂桃航空,已到Arrived,2025/5/8 13:49
2025/5/8 13:40,宿霧,星宇航空,已到Arrived,2025/5/8 13:35
2025/5/8 13:45,福岡,長榮航空,已到Arrived,2025/5/8 14:17
2025/5/8 13:50,汶萊,汶萊皇家航空,已到Arrived,2025/5/8 13:52
2025/5/8 13:55,小松,長榮航空,已到Arrived,2025/5/8 13:54
